t,neuron_id,threshold
302,48,0.048120
302,49,0.252859
302,50,0.503792
302,51,0.662977
302,52,0.358448
302,53,0.840129
302,54,0.245963
302,55,0.783479
302,56,0.478297
302,57,0.946381
302,58,0.972174
302,59,0.052664
302,60,0.114185
302,61,0.625914
302,62,0.483485
302,63,0.221074
302,64,0.674055
302,65,0.827397
302,66,0.131165
302,67,0.173015
302,68,0.349261
302,69,0.813377
302,70,0.727878
302,71,0.678832
302,72,0.810135
302,73,0.538366
302,74,0.288182
302,75,0.621034
302,76,0.261770
302,77,0.397688
302,78,0.397501
302,79,0.309329
302,80,0.386030
302,81,0.131397
302,82,0.208406
302,83,0.975505
302,84,0.272823
302,85,0.346322
302,86,0.979483
302,87,0.650600
302,88,0.306057
302,89,0.918025
302,90,0.539170
302,91,0.283675
302,92,0.777455
302,93,0.503995
302,94,0.684369
302,95,0.992632
302,96,0.256181
302,97,0.606182
302,98,0.215650
302,99,0.433844
303,0,0.770115
303,1,0.328473
303,2,0.450570
303,3,0.185740
303,4,0.467105
303,5,0.356994
303,6,0.998576
303,7,0.277425
303,8,0.303391
303,9,0.162622
303,10,0.719769
303,11,0.580577
303,12,0.020538
303,13,0.393325
303,14,0.897888
303,15,0.272443
303,16,0.419920
303,17,0.779024
303,18,0.027340
303,19,0.520862
303,20,0.862058
303,21,0.628034
303,22,0.249924
303,23,0.137945
303,24,0.207527
303,25,0.025621
303,26,0.615965
303,27,0.784441
303,28,0.496989
303,29,0.926334
303,30,0.469177
303,31,0.895633
303,32,0.534176
303,33,0.835375
303,34,0.984969
303,35,0.450065
303,36,0.587655
303,37,0.396316
303,38,0.153473
303,39,0.162516
303,40,0.586067
303,41,0.143896
303,42,0.416580
303,43,0.424656
303,44,0.561450
303,45,0.724850
303,46,0.187297
303,47,0.368713
303,48,0.048120
303,49,0.252859
303,50,0.503792
303,51,0.662977
303,52,0.358448
303,53,0.840129
303,54,0.245963
303,55,0.783479
303,56,0.478297
303,57,0.946381
303,58,0.972174
303,59,0.052664
303,60,0.114185
303,61,0.625914
303,62,0.483485
303,63,0.221074
303,64,0.674055
303,65,0.827397
303,66,0.131165
303,67,0.173015
303,68,0.349261
303,69,0.813377
303,70,0.727878
303,71,0.678832
303,72,0.810135
303,73,0.538366
303,74,0.288182
303,75,0.621034
303,76,0.261770
303,77,0.397688
303,78,0.397501
303,79,0.309329
303,80,0.386030
303,81,0.131397
303,82,0.208406
303,83,0.975505
303,84,0.272823
303,85,0.346322
303,86,0.979483
303,87,0.650600
303,88,0.306057
303,89,0.918025
303,90,0.539170
303,91,0.283675
303,92,0.777455
303,93,0.503995
303,94,0.684369
303,95,0.992632
303,96,0.256181
303,97,0.606182
303,98,0.215650
303,99,0.433844
304,0,0.770115
304,1,0.328473
304,2,0.450570
304,3,0.185740
304,4,0.467105
304,5,0.356994
304,6,0.998576
304,7,0.277425
304,8,0.303391
304,9,0.162622
304,10,0.719769
304,11,0.580577
304,12,0.020538
304,13,0.393325
304,14,0.897888
304,15,0.272443
304,16,0.419920
304,17,0.779024
304,18,0.027340
304,19,0.520862
304,20,0.862058
304,21,0.628034
304,22,0.249924
304,23,0.137945
304,24,0.207527
304,25,0.025621
304,26,0.615965
304,27,0.784441
304,28,0.496989
304,29,0.926334
304,30,0.469177
304,31,0.895633
304,32,0.534176
304,33,0.835375
304,34,0.984969
304,35,0.450065
304,36,0.587655
304,37,0.396316
304,38,0.153473
304,39,0.162516
304,40,0.586067
304,41,0.143896
304,42,0.416580
304,43,0.424656
304,44,0.561450
304,45,0.724850
304,46,0.187297
304,47,0.368713
304,48,0.048120
304,49,0.252859
304,50,0.503792
304,51,0.662977
304,52,0.358448
304,53,0.840129
304,54,0.245963
304,55,0.783479
304,56,0.478297
304,57,0.946381
304,58,0.972174
304,59,0.052664
304,60,0.114185
304,61,0.625914
304,62,0.483485
304,63,0.221074
304,64,0.674055
304,65,0.827397
304,66,0.131165
304,67,0.173015
304,68,0.349261
304,69,0.813377
304,70,0.727878
304,71,0.678832
304,72,0.810135
304,73,0.538366
304,74,0.288182
304,75,0.621034
304,76,0.261770
304,77,0.397688
304,78,0.397501
304,79,0.309329
304,80,0.386030
304,81,0.131397
304,82,0.208406
304,83,0.975505
304,84,0.272823
304,85,0.346322
304,86,0.979483
304,87,0.650600
304,88,0.306057
304,89,0.918025
304,90,0.539170
304,91,0.283675
304,92,0.777455
304,93,0.503995
304,94,0.684369
304,95,0.992632
304,96,0.256181
304,97,0.606182
304,98,0.215650
304,99,0.433844
305,0,0.770115
305,1,0.328473
305,2,0.450570
305,3,0.185740
305,4,0.467105
305,5,0.356994
305,6,0.998576
305,7,0.277425
305,8,0.303391
305,9,0.162622
305,10,0.719769
305,11,0.580577
305,12,0.020538
305,13,0.393325
305,14,0.897888
305,15,0.272443
305,16,0.419920
305,17,0.779024
305,18,0.027340
305,19,0.520862
305,20,0.862058
305,21,0.628034
305,22,0.249924
305,23,0.137945
305,24,0.207527
305,25,0.025621
305,26,0.615965
305,27,0.784441
305,28,0.496989
305,29,0.926334
305,30,0.469177
305,31,0.895633
305,32,0.534176
305,33,0.835375
305,34,0.984969
305,35,0.450065
305,36,0.587655
305,37,0.396316
305,38,0.153473
305,39,0.162516
305,40,0.586067
305,41,0.143896
305,42,0.416580
305,43,0.424656
305,44,0.561450
305,45,0.724850
305,46,0.187297
305,47,0.368713
305,48,0.048120
305,49,0.252859
305,50,0.503792
305,51,0.662977
305,52,0.358448
305,53,0.840129
305,54,0.245963
305,55,0.783479
305,56,0.478297
305,57,0.946381
305,58,0.972174
305,59,0.052664
305,60,0.114185
305,61,0.625914
305,62,0.483485
305,63,0.221074
305,64,0.674055
305,65,0.827397
305,66,0.131165
305,67,0.173015
305,68,0.349261
305,69,0.813377
305,70,0.727878
305,71,0.678832
305,72,0.810135
305,73,0.538366
305,74,0.288182
305,75,0.621034
305,76,0.261770
305,77,0.397688
305,78,0.397501
305,79,0.309329
305,80,0.386030
305,81,0.131397
305,82,0.208406
305,83,0.975505
305,84,0.272823
305,85,0.346322
305,86,0.979483
305,87,0.650600
305,88,0.306057
305,89,0.918025
305,90,0.539170
305,91,0.283675
305,92,0.777455
305,93,0.503995
305,94,0.684369
305,95,0.992632
305,96,0.256181
305,97,0.606182
305,98,0.215650
305,99,0.433844
306,0,0.770115
306,1,0.328473
306,2,0.450570
306,3,0.185740
306,4,0.467105
306,5,0.356994
306,6,0.998576
306,7,0.277425
306,8,0.303391
306,9,0.162622
306,10,0.719769
306,11,0.580577
306,12,0.020538
306,13,0.393325
306,14,0.897888
306,15,0.272443
306,16,0.419920
306,17,0.779024
306,18,0.027340
306,19,0.520862
306,20,0.862058
306,21,0.628034
306,22,0.249924
306,23,0.137945
306,24,0.207527
306,25,0.025621
306,26,0.615965
306,27,0.784441
306,28,0.496989
306,29,0.926334
306,30,0.469177
306,31,0.895633
306,32,0.534176
306,33,0.835375
306,34,0.984969
306,35,0.450065
306,36,0.587655
306,37,0.396316
306,38,0.153473
306,39,0.162516
306,40,0.586067
306,41,0.143896
306,42,0.416580
306,43,0.424656
306,44,0.561450
306,45,0.724850
306,46,0.187297
306,47,0.368713
306,48,0.048120
306,49,0.252859
306,50,0.503792
306,51,0.662977
306,52,0.358448
306,53,0.840129
306,54,0.245963
306,55,0.783479
306,56,0.478297
306,57,0.946381
306,58,0.972174
306,59,0.052664
306,60,0.114185
306,61,0.625914
306,62,0.483485
306,63,0.221074
306,64,0.674055
306,65,0.827397
306,66,0.131165
306,67,0.173015
306,68,0.349261
306,69,0.813377
306,70,0.727878
306,71,0.678832
306,72,0.810135
306,73,0.538366
306,74,0.288182
306,75,0.621034
306,76,0.261770
306,77,0.397688
306,78,0.397501
306,79,0.309329
306,80,0.386030
306,81,0.131397
306,82,0.208406
306,83,0.975505
306,84,0.272823
306,85,0.346322
306,86,0.979483
306,87,0.650600
306,88,0.306057
306,89,0.918025
306,90,0.539170
306,91,0.283675
306,92,0.777455
306,93,0.503995
306,94,0.684369
306,95,0.992632
306,96,0.256181
306,97,0.606182
306,98,0.215650
306,99,0.433844
307,0,0.770115
307,1,0.328473
307,2,0.450570
307,3,0.185740
307,4,0.467105
307,5,0.356994
307,6,0.998576
307,7,0.277425
307,8,0.303391
307,9,0.162622
307,10,0.719769
307,11,0.580577
307,12,0.020538
307,13,0.393325
307,14,0.897888
307,15,0.272443
307,16,0.419920
307,17,0.779024
307,18,0.027340
307,19,0.520862
307,20,0.862058
307,21,0.628034
307,22,0.249924
307,23,0.137945
307,24,0.207527
307,25,0.025621
307,26,0.615965
307,27,0.784441
307,28,0.496989
307,29,0.926334
307,30,0.469177
307,31,0.895633
307,32,0.534176
307,33,0.835375
307,34,0.984969
307,35,0.450065
307,36,0.587655
307,37,0.396316
307,38,0.153473
307,39,0.162516
307,40,0.586067
307,41,0.143896
307,42,0.416580
307,43,0.424656
307,44,0.561450
307,45,0.724850
307,46,0.187297
307,47,0.368713
307,48,0.048120
307,49,0.252859
307,50,0.503792
307,51,0.662977
307,52,0.358448
307,53,0.840129
307,54,0.245963
307,55,0.783479
307,56,0.478297
307,57,0.946381
307,58,0.972174
307,59,0.052664
307,60,0.114185
307,61,0.625914
307,62,0.483485
307,63,0.221074
307,64,0.674055
307,65,0.827397
307,66,0.131165
307,67,0.173015
307,68,0.349261
307,69,0.813377
307,70,0.727878
307,71,0.678832
307,72,0.810135
307,73,0.538366
307,74,0.288182
307,75,0.621034
307,76,0.261770
307,77,0.397688
307,78,0.397501
307,79,0.309329
307,80,0.386030
307,81,0.131397
307,82,0.208406
307,83,0.975505
307,84,0.272823
307,85,0.346322
307,86,0.979483
307,87,0.650600
307,88,0.306057
307,89,0.918025
307,90,0.539170
307,91,0.283675
307,92,0.777455
307,93,0.503995
307,94,0.684369
307,95,0.992632
307,96,0.256181
307,97,0.606182
307,98,0.215650
307,99,0.433844
308,0,0.770115
308,1,0.328473
308,2,0.450570
308,3,0.185740
308,4,0.467105
308,5,0.356994
308,6,0.998576
308,7,0.277425
308,8,0.303391
308,9,0.162622
308,10,0.719769
308,11,0.580577
308,12,0.020538
308,13,0.393325
308,14,0.897888
308,15,0.272443
308,16,0.419920
308,17,0.779024
308,18,0.027340
308,19,0.520862
308,20,0.862058
308,21,0.628034
308,22,0.249924
308,23,0.137945
308,24,0.207527
308,25,0.025621
308,26,0.615965
308,27,0.784441
308,28,0.496989
308,29,0.926334
308,30,0.469177
308,31,0.895633
308,32,0.534176
308,33,0.835375
308,34,0.984969
308,35,0.450065
308,36,0.587655
308,37,0.396316
308,38,0.153473
308,39,0.162516
308,40,0.586067
308,41,0.143896
308,42,0.416580
308,43,0.424656
308,44,0.561450
308,45,0.724850
308,46,0.187297
308,47,0.368713
308,48,0.048120
308,49,0.252859
308,50,0.503792
308,51,0.662977
308,52,0.358448
308,53,0.840129
308,54,0.245963
308,55,0.783479
308,56,0.478297
308,57,0.946381
308,58,0.972174
308,59,0.052664
308,60,0.114185
308,61,0.625914
308,62,0.483485
308,63,0.221074
308,64,0.674055
308,65,0.827397
308,66,0.131165
308,67,0.173015
308,68,0.349261
308,69,0.813377
308,70,0.727878
308,71,0.678832
308,72,0.810135
308,73,0.538366
308,74,0.288182
308,75,0.621034
308,76,0.261770
308,77,0.397688
308,78,0.397501
308,79,0.309329
308,80,0.386030
308,81,0.131397
308,82,0.208406
308,83,0.975505
308,84,0.272823
308,85,0.346322
308,86,0.979483
308,87,0.650600
308,88,0.306057
308,89,0.918025
308,90,0.539170
308,91,0.283675
308,92,0.777455
308,93,0.503995
308,94,0.684369
308,95,0.992632
308,96,0.256181
308,97,0.606182
308,98,0.215650
308,99,0.433844
309,0,0.770115
309,1,0.328473
309,2,0.450570
309,3,0.185740
309,4,0.467105
309,5,0.356994
309,6,0.998576
309,7,0.277425
309,8,0.303391
309,9,0.162622
309,10,0.719769
309,11,0.580577
309,12,0.020538
309,13,0.393325
309,14,0.897888
309,15,0.272443
309,16,0.419920
309,17,0.779024
309,18,0.027340
309,19,0.520862
309,20,0.862058
309,21,0.628034
309,22,0.249924
309,23,0.137945
309,24,0.207527
309,25,0.025621
309,26,0.615965
309,27,0.784441
309,28,0.496989
309,29,0.926334
309,30,0.469177
309,31,0.895633
309,32,0.534176
309,33,0.835375
309,34,0.984969
309,35,0.450065
309,36,0.587655
309,37,0.396316
309,38,0.153473
309,39,0.162516
309,40,0.586067
309,41,0.143896
309,42,0.416580
309,43,0.424656
309,44,0.561450
309,45,0.724850
309,46,0.187297
309,47,0.368713
309,48,0.048120
309,49,0.252859
309,50,0.503792
309,51,0.662977
309,52,0.358448
309,53,0.840129
309,54,0.245963
309,55,0.783479
309,56,0.478297
309,57,0.946381
309,58,0.972174
309,59,0.052664
309,60,0.114185
309,61,0.625914
309,62,0.483485
309,63,0.221074
309,64,0.674055
309,65,0.827397
309,66,0.131165
309,67,0.173015
309,68,0.349261
309,69,0.813377
309,70,0.727878
309,71,0.678832
309,72,0.810135
309,73,0.538366
309,74,0.288182
309,75,0.621034
309,76,0.261770
309,77,0.397688
309,78,0.397501
309,79,0.309329
309,80,0.386030
309,81,0.131397
309,82,0.208406
309,83,0.975505
309,84,0.272823
309,85,0.346322
309,86,0.979483
309,87,0.650600
309,88,0.306057
309,89,0.918025
309,90,0.539170
309,91,0.283675
309,92,0.777455
309,93,0.503995
309,94,0.684369
309,95,0.992632
309,96,0.256181
309,97,0.606182
309,98,0.215650
309,99,0.433844
310,0,0.770115
310,1,0.328473
310,2,0.450570
310,3,0.185740
310,4,0.467105
310,5,0.356994
310,6,0.998576
310,7,0.277425
310,8,0.303391
310,9,0.162622
310,10,0.719769
310,11,0.580577
310,12,0.020538
310,13,0.393325
310,14,0.897888
310,15,0.272443
310,16,0.419920
310,17,0.779024
310,18,0.027340
310,19,0.520862
310,20,0.862058
310,21,0.628034
310,22,0.249924
310,23,0.137945
310,24,0.207527
310,25,0.025621
310,26,0.615965
310,27,0.784441
310,28,0.496989
310,29,0.926334
310,30,0.469177
310,31,0.895633
310,32,0.534176
310,33,0.835375
310,34,0.984969
310,35,0.450065
310,36,0.587655
310,37,0.396316
310,38,0.153473
310,39,0.162516
310,40,0.586067
310,41,0.143896
310,42,0.416580
310,43,0.424656
310,44,0.561450
310,45,0.724850
310,46,0.187297
310,47,0.368713
310,48,0.048120
310,49,0.252859
310,50,0.503792
310,51,0.662977
310,52,0.358448
310,53,0.840129
310,54,0.245963
310,55,0.783479
310,56,0.478297
310,57,0.946381
310,58,0.972174
310,59,0.052664
310,60,0.114185
310,61,0.625914
310,62,0.483485
310,63,0.221074
310,64,0.674055
310,65,0.827397
310,66,0.131165
310,67,0.173015
310,68,0.349261
310,69,0.813377
310,70,0.727878
310,71,0.678832
310,72,0.810135
310,73,0.538366
310,74,0.288182
310,75,0.621034
310,76,0.261770
310,77,0.397688
310,78,0.397501
310,79,0.309329
310,80,0.386030
310,81,0.131397
310,82,0.208406
310,83,0.975505
310,84,0.272823
310,85,0.346322
310,86,0.979483
310,87,0.650600
310,88,0.306057
310,89,0.918025
310,90,0.539170
310,91,0.283675
310,92,0.777455
310,93,0.503995
310,94,0.684369
310,95,0.992632
310,96,0.256181
310,97,0.606182
310,98,0.215650
310,99,0.433844
311,0,0.770115
311,1,0.328473
311,2,0.450570
311,3,0.185740
311,4,0.467105
311,5,0.356994
311,6,0.998576
311,7,0.277425
311,8,0.303391
311,9,0.162622
311,10,0.719769
311,11,0.580577
311,12,0.020538
311,13,0.393325
311,14,0.897888
311,15,0.272443
311,16,0.419920
311,17,0.779024
311,18,0.027340
311,19,0.520862
311,20,0.862058
311,21,0.628034
311,22,0.249924
311,23,0.137945
311,24,0.207527
311,25,0.025621
311,26,0.615965
311,27,0.784441
311,28,0.496989
311,29,0.926334
311,30,0.469177
311,31,0.895633
311,32,0.534176
311,33,0.835375
311,34,0.984969
311,35,0.450065
311,36,0.587655
311,37,0.396316
311,38,0.153473
311,39,0.162516
311,40,0.586067
311,41,0.143896
311,42,0.416580
311,43,0.424656
311,44,0.561450
311,45,0.724850
311,46,0.187297
311,47,0.368713
311,48,0.048120
311,49,0.252859
311,50,0.503792
311,51,0.662977
311,52,0.358448
311,53,0.840129
311,54,0.245963
311,55,0.783479
311,56,0.478297
311,57,0.946381
311,58,0.972174
311,59,0.052664
311,60,0.114185
311,61,0.625914
311,62,0.483485
311,63,0.221074
311,64,0.674055
311,65,0.827397
311,66,0.131165
311,67,0.173015
311,68,0.349261
311,69,0.813377
311,70,0.727878
311,71,0.678832
311,72,0.810135
311,73,0.538366
311,74,0.288182
311,75,0.621034
311,76,0.261770
311,77,0.397688
311,78,0.397501
311,79,0.309329
311,80,0.386030
311,81,0.131397
311,82,0.208406
311,83,0.975505
311,84,0.272823
311,85,0.346322
311,86,0.979483
311,87,0.650600
311,88,0.306057
311,89,0.918025
311,90,0.539170
311,91,0.283675
311,92,0.777455
311,93,0.503995
311,94,0.684369
311,95,0.992632
311,96,0.256181
311,97,0.606182
311,98,0.215650
311,99,0.433844
312,0,0.770115
312,1,0.328473
312,2,0.450570
312,3,0.185740
312,4,0.467105
312,5,0.356994
312,6,0.998576
312,7,0.277425
312,8,0.303391
312,9,0.162622
312,10,0.719769
312,11,0.580577
312,12,0.020538
312,13,0.393325
312,14,0.897888
312,15,0.272443
312,16,0.419920
312,17,0.779024
312,18,0.027340
312,19,0.520862
312,20,0.862058
312,21,0.628034
312,22,0.249924
312,23,0.137945
312,24,0.207527
312,25,0.025621
312,26,0.615965
312,27,0.784441
312,28,0.496989
312,29,0.926334
312,30,0.469177
312,31,0.895633
312,32,0.534176
312,33,0.835375
312,34,0.984969
312,35,0.450065
312,36,0.587655
312,37,0.396316
312,38,0.153473
312,39,0.162516
312,40,0.586067
312,41,0.143896
312,42,0.416580
312,43,0.424656
312,44,0.561450
312,45,0.724850
312,46,0.187297
312,47,0.368713
312,48,0.048120
312,49,0.252859
312,50,0.503792
312,51,0.662977
312,52,0.358448
312,53,0.840129
312,54,0.245963
312,55,0.783479
312,56,0.478297
312,57,0.946381
312,58,0.972174
312,59,0.052664
312,60,0.114185
312,61,0.625914
312,62,0.483485
312,63,0.221074
312,64,0.674055
312,65,0.827397
312,66,0.131165
312,67,0.173015
312,68,0.349261
312,69,0.813377
312,70,0.727878
312,71,0.678832
312,72,0.810135
312,73,0.538366
312,74,0.288182
312,75,0.621034
312,76,0.261770
312,77,0.397688
312,78,0.397501
312,79,0.309329
312,80,0.386030
312,81,0.131397
312,82,0.208406
312,83,0.975505
312,84,0.272823
312,85,0.346322
312,86,0.979483
312,87,0.650600
312,88,0.306057
312,89,0.918025
312,90,0.539170
312,91,0.283675
312,92,0.777455
312,93,0.503995
312,94,0.684369
312,95,0.992632
312,96,0.256181
312,97,0.606182
312,98,0.215650
312,99,0.433844
313,0,0.770115
313,1,0.328473
313,2,0.450570
313,3,0.185740
313,4,0.467105
313,5,0.356994
313,6,0.998576
313,7,0.277425
313,8,0.303391
313,9,0.162622
313,10,0.719769
313,11,0.580577
313,12,0.020538
313,13,0.393325
313,14,0.897888
313,15,0.272443
313,16,0.419920
313,17,0.779024
313,18,0.027340
313,19,0.520862
313,20,0.862058
313,21,0.628034
313,22,0.249924
313,23,0.137945
313,24,0.207527
313,25,0.025621
313,26,0.615965
313,27,0.784441
313,28,0.496989
313,29,0.926334
313,30,0.469177
313,31,0.895633
313,32,0.534176
313,33,0.835375
313,34,0.984969
313,35,0.450065
313,36,0.587655
313,37,0.396316
313,38,0.153473
313,39,0.162516
313,40,0.586067
313,41,0.143896
313,42,0.416580
313,43,0.424656
313,44,0.561450
313,45,0.724850
313,46,0.187297
313,47,0.368713
313,48,0.048120
313,49,0.252859
313,50,0.503792
313,51,0.662977
313,52,0.358448
313,53,0.840129
313,54,0.245963
313,55,0.783479
313,56,0.478297
313,57,0.946381
313,58,0.972174
313,59,0.052664
313,60,0.114185
313,61,0.625914
313,62,0.483485
313,63,0.221074
313,64,0.674055
313,65,0.827397
313,66,0.131165
313,67,0.173015
313,68,0.349261
313,69,0.813377
313,70,0.727878
313,71,0.678832
313,72,0.810135
313,73,0.538366
313,74,0.288182
313,75,0.621034
313,76,0.261770
313,77,0.397688
313,78,0.397501
313,79,0.309329
313,80,0.386030
313,81,0.131397
313,82,0.208406
313,83,0.975505
313,84,0.272823
313,85,0.346322
313,86,0.979483
313,87,0.650600
313,88,0.306057
313,89,0.918025
313,90,0.539170
313,91,0.283675
313,92,0.777455
313,93,0.503995
313,94,0.684369
313,95,0.992632
313,96,0.256181
313,97,0.606182
313,98,0.215650
313,99,0.433844
314,0,0.770115
314,1,0.328473
314,2,0.450570
314,3,0.185740
314,4,0.467105
314,5,0.356994
314,6,0.998576
314,7,0.277425
314,8,0.303391
314,9,0.162622
314,10,0.719769
314,11,0.580577
314,12,0.020538
314,13,0.393325
314,14,0.897888
314,15,0.272443
314,16,0.419920
314,17,0.779024
314,18,0.027340
314,19,0.520862
314,20,0.862058
314,21,0.628034
314,22,0.249924
314,23,0.137945
314,24,0.207527
314,25,0.025621
314,26,0.615965
314,27,0.784441
314,28,0.496989
314,29,0.926334
314,30,0.469177
314,31,0.895633
314,32,0.534176
314,33,0.835375
314,34,0.984969
314,35,0.450065
314,36,0.587655
314,37,0.396316
314,38,0.153473
314,39,0.162516
314,40,0.586067
314,41,0.143896
314,42,0.416580
314,43,0.424656
314,44,0.561450
314,45,0.724850
314,46,0.187297
314,47,0.368713
314,48,0.048120
314,49,0.252859
314,50,0.503792
314,51,0.662977
314,52,0.358448
314,53,0.840129
314,54,0.245963
314,55,0.783479
314,56,0.478297
314,57,0.946381
314,58,0.972174
314,59,0.052664
314,60,0.114185
314,61,0.625914
314,62,0.483485
314,63,0.221074
314,64,0.674055
314,65,0.827397
314,66,0.131165
314,67,0.173015
314,68,0.349261
314,69,0.813377
314,70,0.727878
314,71,0.678832
314,72,0.810135
314,73,0.538366
314,74,0.288182
314,75,0.621034
314,76,0.261770
314,77,0.397688
314,78,0.397501
314,79,0.309329
314,80,0.386030
314,81,0.131397
314,82,0.208406
314,83,0.975505
314,84,0.272823
314,85,0.346322
314,86,0.979483
314,87,0.650600
314,88,0.306057
314,89,0.918025
314,90,0.539170
314,91,0.283675
314,92,0.777455
314,93,0.503995
314,94,0.684369
314,95,0.992632
314,96,0.256181
314,97,0.606182
314,98,0.215650
314,99,0.433844
315,0,0.770115
315,1,0.328473
315,2,0.450570
315,3,0.185740
315,4,0.467105
315,5,0.356994
315,6,0.998576
315,7,0.277425
315,8,0.303391
315,9,0.162622
315,10,0.719769
315,11,0.580577
315,12,0.020538
315,13,0.393325
315,14,0.897888
315,15,0.272443
315,16,0.419920
315,17,0.779024
315,18,0.027340
315,19,0.520862
315,20,0.862058
315,21,0.628034
315,22,0.249924
315,23,0.137945
315,24,0.207527
315,25,0.025621
315,26,0.615965
315,27,0.784441
315,28,0.496989
315,29,0.926334
315,30,0.469177
315,31,0.895633
315,32,0.534176
315,33,0.835375
315,34,0.984969
315,35,0.450065
315,36,0.587655
315,37,0.396316
315,38,0.153473
315,39,0.162516
315,40,0.586067
315,41,0.143896
315,42,0.416580
315,43,0.424656
315,44,0.561450
315,45,0.724850
315,46,0.187297
315,47,0.368713
315,48,0.048120
315,49,0.252859
315,50,0.503792
315,51,0.662977
315,52,0.358448
315,53,0.840129
315,54,0.245963
315,55,0.783479
315,56,0.478297
315,57,0.946381
315,58,0.972174
315,59,0.052664
315,60,0.114185
315,61,0.625914
315,62,0.483485
315,63,0.221074
315,64,0.674055
315,65,0.827397
315,66,0.131165
315,67,0.173015
315,68,0.349261
315,69,0.813377
315,70,0.727878
315,71,0.678832
315,72,0.810135
315,73,0.538366
315,74,0.288182
315,75,0.621034
315,76,0.261770
315,77,0.397688
315,78,0.397501
315,79,0.309329
315,80,0.386030
315,81,0.131397
315,82,0.208406
315,83,0.975505
315,84,0.272823
315,85,0.346322
315,86,0.979483
315,87,0.650600
315,88,0.306057
315,89,0.918025
315,90,0.539170
315,91,0.283675
315,92,0.777455
315,93,0.503995
315,94,0.684369
315,95,0.992632
315,96,0.256181
315,97,0.606182
315,98,0.215650
315,99,0.433844
316,0,0.770115
316,1,0.328473
316,2,0.450570
316,3,0.185740
316,4,0.467105
316,5,0.356994
316,6,0.998576
316,7,0.277425
316,8,0.303391
316,9,0.162622
316,10,0.719769
316,11,0.580577
316,12,0.020538
316,13,0.393325
316,14,0.897888
316,15,0.272443
316,16,0.419920
316,17,0.779024
316,18,0.027340
316,19,0.520862
316,20,0.862058
316,21,0.628034
316,22,0.249924
316,23,0.137945
316,24,0.207527
316,25,0.025621
316,26,0.615965
316,27,0.784441
316,28,0.496989
316,29,0.926334
316,30,0.469177
316,31,0.895633
316,32,0.534176
316,33,0.835375
316,34,0.984969
316,35,0.450065
316,36,0.587655
316,37,0.396316
316,38,0.153473
316,39,0.162516
316,40,0.586067
316,41,0.143896
316,42,0.416580
316,43,0.424656
316,44,0.561450
316,45,0.724850
316,46,0.187297
316,47,0.368713
316,48,0.048120
316,49,0.252859
316,50,0.503792
316,51,0.662977
316,52,0.358448
316,53,0.840129
316,54,0.245963
316,55,0.783479
316,56,0.478297
316,57,0.946381
316,58,0.972174
316,59,0.052664
316,60,0.114185
316,61,0.625914
316,62,0.483485
316,63,0.221074
316,64,0.674055
316,65,0.827397
316,66,0.131165
316,67,0.173015
316,68,0.349261
316,69,0.813377
316,70,0.727878
316,71,0.678832
316,72,0.810135
316,73,0.538366
316,74,0.288182
316,75,0.621034
316,76,0.261770
316,77,0.397688
316,78,0.397501
316,79,0.309329
316,80,0.386030
316,81,0.131397
316,82,0.208406
316,83,0.975505
316,84,0.272823
316,85,0.346322
316,86,0.979483
316,87,0.650600
316,88,0.306057
316,89,0.918025
316,90,0.539170
316,91,0.283675
316,92,0.777455
316,93,0.503995
316,94,0.684369
316,95,0.992632
316,96,0.256181
316,97,0.606182
316,98,0.215650
316,99,0.433844
317,0,0.770115
317,1,0.328473
317,2,0.450570
317,3,0.185740
317,4,0.467105
317,5,0.356994
317,6,0.998576
317,7,0.277425
317,8,0.303391
317,9,0.162622
317,10,0.719769
317,11,0.580577
317,12,0.020538
317,13,0.393325
317,14,0.897888
317,15,0.272443
317,16,0.419920
317,17,0.779024
317,18,0.027340
317,19,0.520862
317,20,0.862058
317,21,0.628034
317,22,0.249924
317,23,0.137945
317,24,0.207527
317,25,0.025621
317,26,0.615965
317,27,0.784441
317,28,0.496989
317,29,0.926334
317,30,0.469177
317,31,0.895633
317,32,0.534176
317,33,0.835375
317,34,0.984969
317,35,0.450065
317,36,0.587655
317,37,0.396316
317,38,0.153473
317,39,0.162516
317,40,0.586067
317,41,0.143896
317,42,0.416580
317,43,0.424656
317,44,0.561450
317,45,0.724850
317,46,0.187297
317,47,0.368713
317,48,0.048120
317,49,0.252859
317,50,0.503792
317,51,0.662977
317,52,0.358448
317,53,0.840129
317,54,0.245963
317,55,0.783479
317,56,0.478297
317,57,0.946381
317,58,0.972174
317,59,0.052664
317,60,0.114185
317,61,0.625914
317,62,0.483485
317,63,0.221074
317,64,0.674055
317,65,0.827397
317,66,0.131165
317,67,0.173015
317,68,0.349261
317,69,0.813377
317,70,0.727878
317,71,0.678832
317,72,0.810135
317,73,0.538366
317,74,0.288182
317,75,0.621034
317,76,0.261770
317,77,0.397688
317,78,0.397501
317,79,0.309329
317,80,0.386030
317,81,0.131397
317,82,0.208406
317,83,0.975505
317,84,0.272823
317,85,0.346322
317,86,0.979483
317,87,0.650600
317,88,0.306057
317,89,0.918025
317,90,0.539170
317,91,0.283675
317,92,0.777455
317,93,0.503995
317,94,0.684369
317,95,0.992632
317,96,0.256181
317,97,0.606182
317,98,0.215650
317,99,0.433844
318,0,0.770115
318,1,0.328473
